ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
AMRK,US,2025-02-05,Capital Markets,Financial Services,1586736896.0,2.024,0.0059100003,1.049816,141.188,0.093710005,1.663,2.42,383475000.0,655926000.0,59407000.0,2024-09-30,-24012000.0,0.2419,0.3034429647921984,27.670000076293945,34.09903335571289,0.0374397293903979,0.0571550344862088,-0.0151329436282295,10.597520692683448,11.433884329047086,0.8114599551150667,0.0731478133147547,525.0,1249.0,1774.0,3
AMSC,US,2025-02-05,Specialty Industrial Machinery,Industrials,930193408.0,1.828,-0.00491,5.3417726,1.801,-0.00656,2.052,-0.03,103371000.0,99992000.0,1695000.0,2024-09-30,7634500.0,-0.1931,3.1647169325973947,25.31999969482422,20.399999618530273,0.0018222016899092,0.0083348495055639,0.0082074329213049,-783.0666564941407,-843.999989827474,1.2411764788380133,0.0721958934451989,13.0,11.0,24.0,2
AMWD,US,2025-02-05,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1998025856.0,5.76,0.059720002,1.2892466,57.366,0.119449995,1.983,6.64,1207232000.0,194075000.0,156866000.0,2024-10-31,15309000.0,0.0699,1.3464780813177055,74.9800033569336,91.0199966430664,0.0785104955118258,0.1119426364101513,0.0076620630078572,10.424699300743011,11.292169180261084,0.8237750617698503,0.0768204820234561,1129.0,850.0,1979.0,3
ANDE,US,2025-02-05,Food Distribution,Consumer Defensive,1700582656.0,13.604,0.01058,1.0396419,38.411,0.13124,1.979,3.56,1057225000.0,1153202000.0,209352000.0,2024-09-30,117933500.0,0.0746,0.826047959603777,40.86000061035156,46.97331237792969,0.1231060420740878,0.0947111123778347,0.0693488785057913,7.656179946727967,11.477528261334708,0.8698556380611887,0.3329417473516515,1386.0,788.0,2174.0,3
ANGI,US,2025-02-05,Internet Content & Information,Communication Services,1020617984.0,0.787,0.02606,0.8595585,46.436,0.03841,2.051,0.08,1356487000.0,255918000.0,30483000.0,2024-09-30,34429500.0,-0.0263,0.8046738340583971,1.830000042915344,1.9700000286102295,0.0298671985776021,0.0189052998471227,0.0337339734746433,13.037500536441804,22.875000536441803,0.9289340184458522,0.4300546347235286,392.0,69.0,461.0,2
ANIP,US,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,1647833600.0,7.851,-0.01277,2.8255208,146.776,-0.01602,2.745,-0.47,766080000.0,331364000.0,9600000.0,2024-09-30,9998000.0,-0.0139,0.8447521897985724,58.59000015258789,59.15999984741211,0.0058258309576889,0.0087475989663253,0.0060673601994764,-107.95531947359126,-124.6595747927402,0.9903651166954972,0.1339989755854818,59.0,72.0,131.0,2
APEI,US,2025-02-05,Education & Training Services,Consumer Defensive,496624032.0,7.67,0.02636,1.5532953,70.003,0.05653,2.645,0.54,333087000.0,147093000.0,34375000.0,2024-09-30,7509500.0,0.0472,2.1372924678414527,21.989999771118164,17.270000457763672,0.0692173511248847,0.0715877379316089,0.015121096677013,26.518518094663264,40.72222179836697,1.2733062645190971,0.3487949104062219,1021.0,538.0,1559.0,0
APOG,US,2025-02-05,Building Products & Equipment,Industrials,1616985728.0,2.361,0.07582,2.324142,21.323,0.22219,1.649,4.48,749199000.0,167412000.0,133841000.0,2024-11-30,36105000.0,0.1553,1.912564205590944,49.560001373291016,60.5765380859375,0.0827719117629713,0.1460172308645652,0.0223285829768313,10.535491377966745,11.062500306538173,0.8181385556068297,0.0476392238615311,1166.0,1250.0,2416.0,3
APP,US,2025-02-05,Software - Application,Technology,130554560512.0,1.691,0.26874,135.95282,374.12,1.1335399,2.406,3.42,3567064000.0,1095884000.0,1534993000.0,2024-09-30,493470000.0,0.0445,2.8613014075180345,380.260009765625,67.13999938964844,0.0117574828024403,0.3291893883440261,0.0037797990209207,110.69269291392546,111.18713735836988,5.663688013441552,0.0044469572307702,125.0,1374.0,1499.0,1
APPF,US,2025-02-05,Software - Application,Technology,8817327104.0,9.227,0.17262,20.159199,10.063,0.38965,6.203,5.4,128154000.0,331446000.0,140925000.0,2024-09-30,52625500.0,-0.057,1.2543251856163729,231.72999572753903,204.3300018310547,0.0159827347151575,0.3066253263707572,0.0059684187032288,41.20425846806278,42.91296217176649,1.1340967731167515,0.0398178922458049,187.0,1113.0,1300.0,2
ARCB,US,2025-02-05,Trucking,Industrials,2426076672.0,8.167,0.0454,1.7124088,31.037,0.15279001,1.04,7.59,1722271000.0,26341000.0,183486000.0,2024-09-30,49494500.0,0.154,1.5018602185781482,95.4000015258789,104.64037322998048,0.0756307507168512,0.1049323692162698,0.0204010452642446,11.493149081143466,12.569170161512371,0.9116940104581536,0.0856079650877632,1100.0,1144.0,2244.0,3
